CEP;COD_SETOR;COD_UF;COD_MUNICIPIO;NOM_TIPO_SEGLOGR;NOM_TITULO_SEGLOGR;NOM_SEGLOGR
13506780;354390705000051P;35;3543907;AVENIDA;;2 A
13503010;354390705000228P;35;3543907;RUA;;VINTE E CINCO
13500110;354390705000003P;35;3543907;RUA;;12
13500100;354390705000004P;35;3543907;RUA;;ONZE
13500402;354390705000004P;35;3543907;TRAVESSA;;DO RADIO
13500140;354390705000024P;35;3543907;RUA;;UM
13503010;354390705000228P;35;3543907;RUA;;VINTE E CINCO
13500110;354390705000003P;35;3543907;RUA;;12
13500110;354390705000003P;35;3543907;RUA;;12
13505360;354390705000130P;35;3543907;AVENIDA;;M VINTE E UM
13503010;354390705000228P;35;3543907;RUA;;VINTE E CINCO
13505360;354390705000130P;35;3543907;AVENIDA;;M VINTE E UM
13500100;354390705000004P;35;3543907;RUA;;ONZE
13500140;354390705000024P;35;3543907;RUA;;UM
13500160;354390705000024P;35;3543907;RUA;;TRES
13503010;354390705000228P;35;3543907;RUA;;VINTE E CINCO
13503010;354390705000228P;35;3543907;RUA;;VINTE E CINCO
13503010;354390705000228P;35;3543907;RUA;;VINTE E CINCO
13503010;354390705000228P;35;3543907;RUA;;VINTE E CINCO
13500402;354390705000004P;35;3543907;TRAVESSA;;DO RADIO
13503010;354390705000228P;35;3543907;RUA;;VINTE E CINCO
13500380;354390705000008P;35;3543907;AVENIDA;;5
13500350;354390705000008P;35;3543907;AVENIDA;;ONZE
13505360;354390705000130P;35;3543907;AVENIDA;;M VINTE E UM
13500402;354390705000004P;35;3543907;TRAVESSA;;DO RADIO
13505360;354390705000130P;35;3543907;AVENIDA;;M VINTE E UM
13500110;354390705000003P;35;3543907;RUA;;12
13503260;354390705000015P;35;3543907;RUA;;QUINZE
13500402;354390705000004P;35;3543907;TRAVESSA;;DO RADIO
13500402;354390705000004P;35;3543907;TRAVESSA;;DO RADIO
13500140;354390705000024P;35;3543907;RUA;;UM
13503010;354390705000228P;35;3543907;RUA;;VINTE E CINCO
13500160;354390705000024P;35;3543907;RUA;;TRES
13503010;354390705000228P;35;3543907;RUA;;VINTE E CINCO
13500100;354390705000004P;35;3543907;RUA;;ONZE
13505330;354390705000130P;35;3543907;AVENIDA;;M DEZESSETE
13500380;354390705000008P;35;3543907;AVENIDA;;5
13500380;354390705000008P;35;3543907;AVENIDA;;5
13500100;354390705000004P;35;3543907;RUA;;ONZE
13500402;354390705000004P;35;3543907;TRAVESSA;;DO RADIO
13505360;354390705000130P;35;3543907;AVENIDA;;M VINTE E UM
13505360;354390705000130P;35;3543907;AVENIDA;;M VINTE E UM
13500402;354390705000004P;35;3543907;TRAVESSA;;DO RADIO
13500160;354390705000024P;35;3543907;RUA;;TRES
13500100;354390705000004P;35;3543907;RUA;;ONZE
13500100;354390705000004P;35;3543907;RUA;;ONZE
13505360;354390705000130P;35;3543907;AVENIDA;;M VINTE E UM
13506780;354390705000051P;35;3543907;AVENIDA;;2 A
13503010;354390705000228P;35;3543907;RUA;;VINTE E CINCO
13505360;354390705000130P;35;3543907;AVENIDA;;M VINTE E UM
13507016;354390705000447P;35;3543907;AVENIDA;;QUINZE F
13505315;354390705000155P;35;3543907;RUA;;M VINTE E DOIS
13505315;354390705000155P;35;3543907;RUA;;M VINTE E DOIS
13505315;354390705000155P;35;3543907;RUA;;M VINTE E DOIS
13507016;354390705000447P;35;3543907;AVENIDA;;QUINZE F
13507016;354390705000447P;35;3543907;AVENIDA;;QUINZE F
13505315;354390705000155P;35;3543907;RUA;;M VINTE E DOIS
13505315;354390705000471P;35;3543907;RUA;;M VINTE E DOIS
13505315;354390705000471P;35;3543907;RUA;;M VINTE E DOIS
13500460;354390705000020P;35;3543907;AVENIDA;;12
13500460;354390705000020P;35;3543907;AVENIDA;;12
13507016;354390705000447P;35;3543907;AVENIDA;;QUINZE F
13500160;354390705000024P;35;3543907;RUA;;TRES
13500160;354390705000024P;35;3543907;RUA;;TRES
13500160;354390705000024P;35;3543907;RUA;;TRES
13505315;354390705000155P;35;3543907;RUA;;M VINTE E DOIS
13500160;354390705000024P;35;3543907;RUA;;TRES
13507016;354390705000447P;35;3543907;AVENIDA;;QUINZE F
13505315;354390705000471P;35;3543907;RUA;;M VINTE E DOIS
13505315;354390705000471P;35;3543907;RUA;;M VINTE E DOIS
13500460;354390705000020P;35;3543907;AVENIDA;;12
13500160;354390705000024P;35;3543907;RUA;;TRES
13507016;354390705000447P;35;3543907;AVENIDA;;QUINZE F
13500460;354390705000020P;35;3543907;AVENIDA;;12
13505315;354390705000155P;35;3543907;RUA;;M VINTE E DOIS
13500160;354390705000024P;35;3543907;RUA;;TRES
13507016;354390705000447P;35;3543907;AVENIDA;;QUINZE F
13500160;354390705000024P;35;3543907;RUA;;TRES
13500440;354390705000007P;35;3543907;AVENIDA;;OITO
13500160;354390705000024P;35;3543907;RUA;;TRES
13505315;354390705000471P;35;3543907;RUA;;M VINTE E DOIS
13505315;354390705000471P;35;3543907;RUA;;M VINTE E DOIS
13505315;354390705000155P;35;3543907;RUA;;M VINTE E DOIS
13500460;354390705000020P;35;3543907;AVENIDA;;12
13500220;354390705000020P;35;3543907;RUA;;NOVE
13500160;354390705000024P;35;3543907;RUA;;TRES
13500160;354390705000024P;35;3543907;RUA;;TRES
13505315;354390705000155P;35;3543907;RUA;;M VINTE E DOIS
13507016;354390705000447P;35;3543907;AVENIDA;;QUINZE F
13505315;354390705000471P;35;3543907;RUA;;M VINTE E DOIS
13505315;354390705000155P;35;3543907;RUA;;M VINTE E DOIS
13500460;354390705000020P;35;3543907;AVENIDA;;12
13507016;354390705000447P;35;3543907;AVENIDA;;QUINZE F
13506765;354390705000051P;35;3543907;AVENIDA;;6 A
13500160;354390705000008P;35;3543907;RUA;;TRES
13500160;354390705000008P;35;3543907;RUA;;TRES
13505310;354390705000130P;35;3543907;RUA;;M VINTE E UM
13505310;354390705000130P;35;3543907;RUA;;M VINTE E UM
13506765;354390705000051P;35;3543907;AVENIDA;;6 A
13504111;354390705000112P;35;3543907;RUA;;TRES
13500160;354390705000008P;35;3543907;RUA;;TRES
13504111;354390705000112P;35;3543907;RUA;;TRES
13504111;354390705000112P;35;3543907;RUA;;TRES
13500120;354390705000003P;35;3543907;RUA;;TREZE
13500141;354390705000024P;35;3543907;RUA;;UM
13506765;354390705000051P;35;3543907;AVENIDA;;6 A
13504111;354390705000112P;35;3543907;RUA;;TRES
13500141;354390705000024P;35;3543907;RUA;;UM
13500160;354390705000008P;35;3543907;RUA;;TRES
13500120;354390705000003P;35;3543907;RUA;;TREZE
13500160;354390705000008P;35;3543907;RUA;;TRES
13500160;354390705000008P;35;3543907;RUA;;TRES
13500410;354390705000006P;35;3543907;AVENIDA;;2
13501628;354390705000297P;35;3543907;RUA;;DEZESSEIS I
13501628;354390705000297P;35;3543907;RUA;;DEZESSEIS I
13500160;354390705000008P;35;3543907;RUA;;TRES
13505310;354390705000130P;35;3543907;RUA;;M VINTE E UM
13500141;354390705000024P;35;3543907;RUA;;UM
13505310;354390705000130P;35;3543907;RUA;;M VINTE E UM
13500141;354390705000024P;35;3543907;RUA;;UM
13500410;354390705000006P;35;3543907;AVENIDA;;2
13501628;354390705000297P;35;3543907;RUA;;DEZESSEIS I
13500160;354390705000008P;35;3543907;RUA;;TRES
13501628;354390705000297P;35;3543907;RUA;;DEZESSEIS I
13500160;354390705000008P;35;3543907;RUA;;TRES
13504111;354390705000112P;35;3543907;RUA;;TRES
13504111;354390705000112P;35;3543907;RUA;;TRES
13504111;354390705000112P;35;3543907;RUA;;TRES
13506765;354390705000051P;35;3543907;AVENIDA;;6 A
13501628;354390705000297P;35;3543907;RUA;;DEZESSEIS I
13500141;354390705000024P;35;3543907;RUA;;UM
13500410;354390705000006P;35;3543907;AVENIDA;;2
13500141;354390705000024P;35;3543907;RUA;;UM
13500410;354390705000006P;35;3543907;AVENIDA;;2
13504111;354390705000112P;35;3543907;RUA;;TRES
13500141;354390705000024P;35;3543907;RUA;;UM
13501628;354390705000297P;35;3543907;RUA;;DEZESSEIS I
13500160;354390705000008P;35;3543907;RUA;;TRES
13500120;354390705000003P;35;3543907;RUA;;TREZE
13504111;354390705000112P;35;3543907;RUA;;TRES
13505310;354390705000130P;35;3543907;RUA;;M VINTE E UM
13501628;354390705000297P;35;3543907;RUA;;DEZESSEIS I
13505310;354390705000130P;35;3543907;RUA;;M VINTE E UM
13501628;354390705000297P;35;3543907;RUA;;DEZESSEIS I
13500160;354390705000008P;35;3543907;RUA;;TRES
13505310;354390705000130P;35;3543907;RUA;;M VINTE E UM
13500410;354390705000006P;35;3543907;AVENIDA;;2
13500141;354390705000024P;35;3543907;RUA;;UM
13501628;354390705000297P;35;3543907;RUA;;DEZESSEIS I
13505310;354390705000130P;35;3543907;RUA;;M VINTE E UM
13504111;354390705000112P;35;3543907;RUA;;TRES
13501628;354390705000297P;35;3543907;RUA;;DEZESSEIS I
13500141;354390705000024P;35;3543907;RUA;;UM
13500410;354390705000006P;35;3543907;AVENIDA;;2
13506765;354390705000051P;35;3543907;AVENIDA;;6 A
13500160;354390705000008P;35;3543907;RUA;;TRES
13500120;354390705000003P;35;3543907;RUA;;TREZE
13500160;354390705000008P;35;3543907;RUA;;TRES
13506765;354390705000051P;35;3543907;AVENIDA;;6 A
13506765;354390705000051P;35;3543907;AVENIDA;;6 A
13506765;354390705000051P;35;3543907;AVENIDA;;6 A
13500160;354390705000008P;35;3543907;RUA;;TRES
13500160;354390705000008P;35;3543907;RUA;;TRES
13501628;354390705000297P;35;3543907;RUA;;DEZESSEIS I
13504111;354390705000112P;35;3543907;RUA;;TRES
13500141;354390705000024P;35;3543907;RUA;;UM
13500120;354390705000003P;35;3543907;RUA;;TREZE
13505310;354390705000130P;35;3543907;RUA;;M VINTE E UM
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13500145;354390705000002P;35;3543907;RUA;;9
13500145;354390705000002P;35;3543907;RUA;;9
13502768;354390705000208P;35;3543907;AVENIDA;;2
13502768;354390705000208P;35;3543907;AVENIDA;;2
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13500161;354390705000024P;35;3543907;RUA;;TRES
13500161;354390705000024P;35;3543907;RUA;;TRES
13500161;354390705000024P;35;3543907;RUA;;TRES
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13500145;354390705000002P;35;3543907;RUA;;9
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500161;354390705000024P;35;3543907;RUA;;TRES
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13500145;354390705000002P;35;3543907;RUA;;9
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13500161;354390705000024P;35;3543907;RUA;;TRES
13500145;354390705000002P;35;3543907;RUA;;9
13500145;354390705000002P;35;3543907;RUA;;9
13500145;354390705000002P;35;3543907;RUA;;9
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500340;354390705000003P;35;3543907;AVENIDA;;TREZE
13500145;354390705000002P;35;3543907;RUA;;9
13500340;354390705000003P;35;3543907;AVENIDA;;TREZE
13500145;354390705000002P;35;3543907;RUA;;9
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13500161;354390705000024P;35;3543907;RUA;;TRES
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13500340;354390705000003P;35;3543907;AVENIDA;;TREZE
13500161;354390705000024P;35;3543907;RUA;;TRES
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13500340;354390705000003P;35;3543907;AVENIDA;;TREZE
13500161;354390705000024P;35;3543907;RUA;;TRES
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13500340;354390705000003P;35;3543907;AVENIDA;;TREZE
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500380;354390705000004P;35;3543907;AVENIDA;;5
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13500161;354390705000024P;35;3543907;RUA;;TRES
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13500161;354390705000024P;35;3543907;RUA;;TRES
13500340;354390705000003P;35;3543907;AVENIDA;;TREZE
13500161;354390705000024P;35;3543907;RUA;;TRES
13500145;354390705000002P;35;3543907;RUA;;9
13500145;354390705000002P;35;3543907;RUA;;9
13504617;354390705000103P;35;3543907;AVENIDA;;QUARENTA E DOIS SE
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13500161;354390705000024P;35;3543907;RUA;;TRES
13502768;354390705000208P;35;3543907;AVENIDA;;2
13500161;354390705000024P;35;3543907;RUA;;TRES
13500145;354390705000002P;35;3543907;RUA;;9
13502768;354390705000208P;35;3543907;AVENIDA;;2
13500161;354390705000024P;35;3543907;RUA;;TRES
13500340;354390705000003P;35;3543907;AVENIDA;;TREZE
13500145;354390705000002P;35;3543907;RUA;;9
13500145;354390705000002P;35;3543907;RUA;;9
13500161;354390705000024P;35;3543907;RUA;;TRES
13500340;354390705000003P;35;3543907;AVENIDA;;TREZE
13506566;354390705000139P;35;3543907;RUA;;3 A
13500145;354390705000002P;35;3543907;RUA;;9
13500145;354390705000002P;35;3543907;RUA;;9
13500145;354390705000002P;35;3543907;RUA;;9
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13502768;354390705000208P;35;3543907;AVENIDA;;2
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500340;354390705000003P;35;3543907;AVENIDA;;TREZE
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500380;354390705000004P;35;3543907;AVENIDA;;5
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13500340;354390705000003P;35;3543907;AVENIDA;;TREZE
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13501628;354390705000297P;35;3543907;RUA;;DEZENOVE I
13500400;354390705000024P;35;3543907;AVENIDA;;UM
13500161;354390705000024P;35;3543907;RUA;;TRES
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500040;354390705000002P;35;3543907;RUA;;5
13500160;354390705000008P;35;3543907;RUA;;TRES
13500160;354390705000008P;35;3543907;RUA;;TRES
13500160;354390705000008P;35;3543907;RUA;;TRES
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13500145;354390705000002P;35;3543907;RUA;;9
13506590;354390705000139P;35;3543907;AVENIDA;;QUARENTA E OITO A
13500160;354390705000008P;35;3543907;RUA;;TRES
13500160;354390705000008P;35;3543907;RUA;;TRES
13505430;354390705000130P;35;3543907;RUA;;SEIS
13500145;354390705000002P;35;3543907;RUA;;9
13503280;354390705000015P;35;3543907;RUA;;DEZESSETE
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500380;354390705000004P;35;3543907;AVENIDA;;5
13505360;354390705000130P;35;3543907;AVENIDA;;M VINTE E UM
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13500100;354390705000004P;35;3543907;RUA;;ONZE
13505430;354390705000130P;35;3543907;RUA;;SEIS
13500100;354390705000004P;35;3543907;RUA;;ONZE
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500380;354390705000004P;35;3543907;AVENIDA;;5
13505430;354390705000130P;35;3543907;RUA;;SEIS
13500160;354390705000008P;35;3543907;RUA;;TRES
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13501608;354390705000297P;35;3543907;AVENIDA;;CINQUENTA E SETE
13505430;354390705000130P;35;3543907;RUA;;SEIS
13500380;354390705000004P;35;3543907;AVENIDA;;5
13506590;354390705000139P;35;3543907;AVENIDA;;QUARENTA E OITO A
13500040;354390705000002P;35;3543907;RUA;;5
13500380;354390705000004P;35;3543907;AVENIDA;;5
13503150;354390705000228P;35;3543907;RUA;;VINTE E OITO
13501608;354390705000297P;35;3543907;AVENIDA;;CINQUENTA E SETE
13505151;354390705000139P;35;3543907;AVENIDA;;BRASIL
13500040;354390705000002P;35;3543907;RUA;;5
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500160;354390705000008P;35;3543907;RUA;;TRES
13503280;354390705000015P;35;3543907;RUA;;DEZESSETE
13500160;354390705000008P;35;3543907;RUA;;TRES
13500380;354390705000004P;35;3543907;AVENIDA;;5
13506590;354390705000139P;35;3543907;AVENIDA;;QUARENTA E OITO A
13500160;354390705000008P;35;3543907;RUA;;TRES
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500160;354390705000008P;35;3543907;RUA;;TRES
13501608;354390705000297P;35;3543907;AVENIDA;;CINQUENTA E SETE
13500040;354390705000002P;35;3543907;RUA;;5
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13500100;354390705000004P;35;3543907;RUA;;ONZE
13500160;354390705000008P;35;3543907;RUA;;TRES
13500380;354390705000004P;35;3543907;AVENIDA;;5
13505360;354390705000130P;35;3543907;AVENIDA;;M VINTE E UM
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13500160;354390705000008P;35;3543907;RUA;;TRES
13505430;354390705000130P;35;3543907;RUA;;SEIS
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13500040;354390705000002P;35;3543907;RUA;;5
13500100;354390705000004P;35;3543907;RUA;;ONZE
13501608;354390705000297P;35;3543907;AVENIDA;;CINQUENTA E SETE
13505430;354390705000130P;35;3543907;RUA;;SEIS
13500040;354390705000002P;35;3543907;RUA;;5
13505430;354390705000130P;35;3543907;RUA;;SEIS
13505430;354390705000130P;35;3543907;RUA;;SEIS
13503150;354390705000228P;35;3543907;RUA;;VINTE E OITO
13503280;354390705000015P;35;3543907;RUA;;DEZESSETE
13506590;354390705000139P;35;3543907;AVENIDA;;QUARENTA E OITO A
13503150;354390705000228P;35;3543907;RUA;;VINTE E OITO
13503150;354390705000228P;35;3543907;RUA;;VINTE E OITO
13505430;354390705000130P;35;3543907;RUA;;SEIS
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13500380;354390705000004P;35;3543907;AVENIDA;;5
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13503280;354390705000015P;35;3543907;RUA;;DEZESSETE
13500380;354390705000004P;35;3543907;AVENIDA;;5
13500160;354390705000008P;35;3543907;RUA;;TRES
13505430;354390705000130P;35;3543907;RUA;;SEIS
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13500145;354390705000002P;35;3543907;RUA;;9
13503150;354390705000228P;35;3543907;RUA;;VINTE E OITO
13503280;354390705000015P;35;3543907;RUA;;DEZESSETE
13500040;354390705000002P;35;3543907;RUA;;5
13503280;354390705000015P;35;3543907;RUA;;DEZESSETE
13501608;354390705000297P;35;3543907;AVENIDA;;CINQUENTA E SETE
13505430;354390705000130P;35;3543907;RUA;;SEIS
13500145;354390705000002P;35;3543907;RUA;;9
13500040;354390705000002P;35;3543907;RUA;;5
13503280;354390705000015P;35;3543907;RUA;;DEZESSETE
13500145;354390705000002P;35;3543907;RUA;;9
13500145;354390705000002P;35;3543907;RUA;;9
13500400;354390705000208P;35;3543907;AVENIDA;;UM
13503150;354390705000228P;35;3543907;RUA;;VINTE E OITO
13500040;354390705000002P;35;3543907;RUA;;5
13503280;354390705000015P;35;3543907;RUA;;DEZESSETE
13500160;354390705000008P;35;3543907;RUA;;TRES
13501608;354390705000297P;35;3543907;AVENIDA;;CINQUENTA E SETE
13500040;354390705000002P;35;3543907;RUA;;5
13503280;354390705000015P;35;3543907;RUA;;DEZESSETE
13500040;354390705000002P;35;3543907;RUA;;5
13503280;354390705000015P;35;3543907;RUA;;DEZESSETE
13500100;354390705000004P;35;3543907;RUA;;ONZE
13500380;354390705000004P;35;3543907;AVENIDA;;5
13505360;354390705000130P;35;3543907;AVENIDA;;M VINTE E UM
13506590;354390705000139P;35;3543907;AVENIDA;;QUARENTA E OITO A
13500145;354390705000002P;35;3543907;RUA;;9
13505430;354390705000130P;35;3543907;RUA;;SEIS
13500040;354390705000002P;35;3543907;RUA;;5
13500145;354390705000002P;35;3543907;RUA;;9
13503150;354390705000228P;35;3543907;RUA;;VINTE E OITO
13503150;354390705000228P;35;3543907;RUA;;VINTE E OITO
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13500040;354390705000002P;35;3543907;RUA;;5
13500040;354390705000002P;35;3543907;RUA;;5
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13500040;354390705000002P;35;3543907;RUA;;5
13506590;354390705000139P;35;3543907;AVENIDA;;QUARENTA E OITO A
13500040;354390705000002P;35;3543907;RUA;;5
13501608;354390705000297P;35;3543907;AVENIDA;;CINQUENTA E SETE
13505430;354390705000130P;35;3543907;RUA;;SEIS
13500100;354390705000004P;35;3543907;RUA;;ONZE
13501608;354390705000297P;35;3543907;AVENIDA;;CINQUENTA E SETE
13505320;354390705000130P;35;3543907;AVENIDA;;M QUINZE
13502760;354390705000208P;35;3543907;AVENIDA;;CINCO JN
13504655;354390705000391P;35;3543907;RUA;;VINTE E DOIS PA
13503160;354390705000228P;35;3543907;RUA;;VINTE E SEIS
13500380;354390705000008P;35;3543907;AVENIDA;;5
13500380;354390705000008P;35;3543907;AVENIDA;;5
13500402;354390705000004P;35;3543907;AVENIDA;;UM
13500402;354390705000004P;35;3543907;AVENIDA;;UM
13504655;354390705000391P;35;3543907;RUA;;VINTE E DOIS PA
13500380;354390705000008P;35;3543907;AVENIDA;;5
13504655;354390705000391P;35;3543907;RUA;;VINTE E DOIS PA
13504655;354390705000391P;35;3543907;RUA;;VINTE E DOIS PA
13504655;354390705000391P;35;3543907;RUA;;VINTE E DOIS PA
13506600;354390705000139P;35;3543907;AVENIDA;;QUARENTA E SEIS A
13500380;354390705000008P;35;3543907;AVENIDA;;5
13503160;354390705000228P;35;3543907;RUA;;VINTE E SEIS
13500380;354390705000008P;35;3543907;AVENIDA;;5
13506600;354390705000139P;35;3543907;AVENIDA;;QUARENTA E SEIS A
13500380;354390705000008P;35;3543907;AVENIDA;;5
13500380;354390705000004P;35;3543907;AVENIDA;;5
13503160;354390705000228P;35;3543907;RUA;;VINTE E SEIS
13506600;354390705000139P;35;3543907;AVENIDA;;QUARENTA E SEIS A
13504655;354390705000391P;35;3543907;RUA;;VINTE E DOIS PA
13503160;354390705000228P;35;3543907;RUA;;VINTE E SEIS
13500402;354390705000004P;35;3543907;AVENIDA;;UM
13500402;354390705000004P;35;3543907;AVENIDA;;UM
13500402;354390705000004P;35;3543907;AVENIDA;;UM
